ID,Master.Protein.Accessions,LOC,pepSize,XM,geneID,gene_coords,Marker,Refseq_Description,HumanGene,signalP,Pfam,KEGG,Panther,Expal_4.5.PCA.Dim.1,Expal_4.5.PCA.Dim.2,Expal_4.5.PCA.Dim.3,Expal_4.5.PCA.Dim.4,Expal_4.5.PCA.Dim.5,Expal_4.5.PCA.Dim.6,Expal_4.5.tSNE.Dim.1,Expal_4.5.tSNE.Dim.2,Expal_4.5.umap.Dim.1,Expal_4.5.umap.Dim.2
Host,XP_028515859.1,LOC110242360,449,XM_028660058.1,110242360,NW_018386182.1:144461-162415,,MAM_and_LDL-receptor_class_A_domain-containing_protein_1,-,SP(Sec/SPI),SRCR_(38-134);MAM_(145-298);MAM_(306-438),-,PTHR23282:SF136::MAM_DOMAIN-CONTAINING_PROTEIN-RELATED,-3.005378429,-0.78196323,3.059454726,0.62277557,-0.543042244,-0.974136488,23.06866966,71.97118285,6.320299922,-7.965513636
Host,XP_028515857.1,LOC114574214,1729,XM_028660056.1,114574214,NW_018386182.1:73485-144228,,-,-,-,MAM_(9-95);SRCR_(118-216);SRCR_(232-328);SRCR_(335-436);SRCR_(712-806);MAM_(816-970);MAM_(978-1133);SRCR_(1157-1254);SRCR_(1267-1345);SRCR_(1368-1466),-,PTHR19331:SF465::SRCR_DOMAIN-CONTAINING_PROTEIN,-2.477050395,1.061491319,0.628136383,0.399535421,-0.155010628,-0.102312875,69.49855386,83.04085416,6.37589771,-10.53805827
Host,XP_028515815.1,LOC110242222,817,XM_028660014.1,110242222,NW_018386134.1:241786-257039,,-,-,-,-,-,-,-3.177031712,0.149431877,4.849176821,0.080856576,1.131186531,-1.127503696,26.49344985,80.32742839,6.611838882,-7.426635967
Host,XP_028515812.1,LOC110242218,198,XM_028660011.1,110242218,NW_018386134.1:78890-83977,,vitelline_membrane_outer_layer_protein_1,VMO1,SP(Sec/SPI),VOMI_(30-196),K25745:VMO1;_vitelline_membrane_outer_layer_protein_1,PTHR18841:SF2::VITELLINE_MEMBRANE_OUTER_LAYER_PROTEIN_1_HOMOLOG,-3.463748075,-0.284611364,-3.83171707,0.764937354,-2.734917603,1.250226874,96.75361503,21.1794104,6.526651246,-11.26463535
Host,XP_028515799.1,LOC110242168,408,XM_028659998.1,110242168,NW_018386126.1:140596-156046,,dynactin_subunit_2,DCTN2,-,Dynamitin_(16-399),K10424:DCTN2;_dynactin_2,PTHR15346::DYNACTIN_SUBUNIT,-3.608573891,0.56024433,-0.698900615,0.242974836,0.205301444,-0.281205842,87.77855483,56.37748821,6.081726849,-10.20527541
Host,XP_028515798.1,LOC110242186,986,XM_028659997.1,110242186,NW_018386126.1:205526-222549,,integrin_alpha-6,ITA3,-,FG-GAP_(203-241);FG-GAP_3_(211-285);FG-GAP_(273-300);Integrin_A_Ig_1_(360-525);Integrin_A_Ig_2_(529-673);Integrin_A_Ig_3_(689-917),"K06485:ITGA6,_CD49f;_integrin_alpha_6",PTHR23220:SF122::INTEGRIN_ALPHA-PS1,-2.228175551,1.456503738,0.657176905,2.505103907,0.926443337,2.162744485,39.6862344,23.39463531,8.071030909,-8.127380057
Host,XP_028515772.1,LOC110242055,995,XM_028659971.1,110242055,NW_018386106.1:665279-677359,,-,-,SP(Sec/SPI),TXNDC16_N_(28-129);TXNDC16_2nd_(132-234);Thioredoxin_(580-682);Thioredoxin_6_(723-910),-,PTHR22699:SF1::THIOREDOXIN_DOMAIN-CONTAINING_PROTEIN_16,-3.807865402,0.486264398,0.12789814,2.716136858,-0.127776618,1.336405772,48.78218301,27.72375848,7.627520453,-8.110934938
Host,XP_028515759.1,LOC110241994,760,XM_028659958.1,110241994,NW_018386106.1:411626-424179,,cytochrome_P450_3A24,-,-,p450_(49-252);p450_(265-569);p450_(580-682);p450_(701-746),K07424:CYP3A;_cytochrome_P450_family_3_subfamily_A_[EC:1.14.14.1],PTHR24302::CYTOCHROME_P450_FAMILY_3,-2.239348187,-0.000847,4.538776528,-0.107628917,0.666222208,-0.666335759,25.56295206,74.53232107,6.509203323,-7.683570969
Host,XP_028515738.1,LOC110241921,1132,XM_028659937.1,110241921,NW_018386087.1:91084-101849,,-,-,SP(Sec/SPI),CUB_(45-126);CUB_(183-295);F5_F8_type_C_(371-500);F5_F8_type_C_(526-656);F5_F8_type_C_(690-817);Ig_2_(839-906);I-set_(841-914);Ig_3_(841-901);ig_(842-907);D8C_UMOD_(954-1028);PAN_1_(1071-1127),-,PTHR24543::MULTICOPPER_OXIDASE-RELATED,-2.17842315,0.114165925,1.216726989,2.406592753,1.952656955,1.545131765,37.61203973,25.38092415,8.120550714,-8.422711663
Host,XP_028515715.1,LOC110241905,310,XM_028659914.1,110241905,NW_018386076.1:176815-181266,,"delta(3,5)-Delta(2,4)-dienoyl-CoA_isomerase,_mitochondrial",ECH1,-,ECH_1_(47-307);ECH_2_(53-236),"K12663:ECH1;_Delta3,5-Delta2,4-dienoyl-CoA_isomerase_[EC:5.3.3.21]",PTHR43149::ENOYL-COA_HYDRATASE,-2.545540175,-1.619275819,-1.659644244,-2.668709953,0.697923535,0.320114851,105.8025351,85.75648323,4.835005305,-11.05446672
Host,XP_028515679.1,LOC110241722,4079,XM_028659878.1,110241722,NW_018386026.1:12544-50138,,"E3_ubiquitin-protein_ligase_HUWE1-like,_partial",HUWE1,-,DUF908_(96-375);DUF913_(456-883);UBA_(1362-1396);UBA_7_(1362-1400);WWE_(1661-1723);UBM_(2885-2911);UBM_(2936-2961);UBM_(2967-3000),"K10592:HUWE1,_MULE,_ARF-BP1;_E3_ubiquitin-protein_ligase_HUWE1_[EC:2.3.2.26]",PTHR11254:SF398::OS12G0428600_PROTEIN,-2.581944437,1.817095112,-1.783292377,-0.141489239,0.450392737,-0.642604191,81.89756544,51.77273132,6.144125501,-10.37754955
Host,XP_028515671.1,LOC110241022,4856,XM_028659870.1,110241022,NW_018384234.1:407981-437738,,LOW_QUALITY_PROTEIN:_-,-,-,AAA_7_(2070-2169);AAA_5_(2101-2171),K22754:RNF213;_E3_ubiquitin-protein_ligase_RNF213_[EC:2.3.2.27],"PTHR22605:SF1::AAA+_ATPASE,_CORE_DOMAIN-CONTAINING_PROTEIN",-1.762634089,-0.204133772,0.497639732,-0.52870679,0.506508724,0.127946231,36.38256708,48.19234059,7.40827477,-9.508908851
Host,XP_028515659.1,LOC110241656,175,XM_028659858.1,110241656,NW_018386007.1:144578-146661,,-,-,SP(Sec/SPI),EF-hand_5_(114-132);EF-hand_7_(114-164),-,-,-7.25284735,1.371860768,0.947884344,5.674023911,1.678337917,-6.391155181,71.76028462,17.61706839,6.763180907,-8.462992165
Host,XP_028515638.1,LOC110241623,2598,XM_028659837.1,110241623,NW_018386006.1:177875-230675,,-,-,SP(Sec/SPI),Lectin_C_(49-154);Lectin_C_(195-302);Lectin_C_(332-442);F5_F8_type_C_(464-598);F5_F8_type_C_2_(493-557);Lectin_C_(631-738);Laminin_G_3_(811-965);Lectin_C_(993-1104);SUEL_Lectin_(1132-1208);Lectin_C_(1238-1350);Lectin_C_(1388-1493);Lectin_C_(1542-1649);Lectin_C_(1691-1805);Lectin_C_(1843-1950);Lectin_C_(1985-2091);F5_F8_type_C_(2111-2190);F5_F8_type_C_(2214-2340),"K06560:MRC,_CD206,_CD280;_mannose_receptor,_C_type",PTHR22803:SF110::C-TYPE_LECTIN_DOMAIN-CONTAINING_PROTEIN,-2.956160452,0.849777296,-1.470118505,1.310513118,0.242537168,0.88966678,71.81216737,85.96420253,6.181351078,-10.96092277
Host,XP_028515601.1,LOC110241449,513,XM_028659800.1,110241449,NW_018385968.1:34037-40825,,-,-,-,GST_N_4_(23-116);Tom37_(25-134);GST_C_6_(166-229);GST_N_4_(289-380);Tom37_(289-402);GST_C_6_(430-493),-,PTHR12289::METAXIN_RELATED,-2.704280036,0.073414785,0.319852037,0.215570787,-0.019500751,0.357490678,45.77103328,38.39783589,7.357186386,-8.493408193
Host,XP_028515537.1,LOC110241261,898,XM_028659736.1,110241261,NW_018385917.1:268190-276891,,staphylococcal_nuclease_domain-containing_protein_1,SND1,-,SNase_(39-158);SNase_(213-319);SNase_(374-484);SNase_(543-654);TUDOR_(673-787);SNase_(805-881),K15979:SND1;_staphylococcal_nuclease_domain-containing_protein_1,PTHR12302:SF2::STAPHYLOCOCCAL_NUCLEASE_DOMAIN-CONTAINING_PROTEIN_1,-3.735636887,0.586116662,0.265522356,-0.56983146,-0.274338881,-0.562436274,70.26700869,62.50553045,5.817624992,-9.641801722
Host,XP_028515506.1,LOC114574154,587,XM_028659705.1,114574154,NW_018385916.1:628908-632558,,-,-,SP(Sec/SPI),VWA_(65-235),K19467:MATN;_matrilin,PTHR22588::UNCHARACTERIZED,-4.704133059,-0.041070034,0.608353763,2.080922853,-0.210242854,-1.682716488,127.1713222,15.61818122,5.266667496,-12.22876854
Host,XP_028515449.1,LOC110241042,796,XM_028659648.1,110241042,NW_018385916.1:833552-840776,,nodal_modulator_3,NOMO3,SP(Sec/SPI),NOMO1-like_1st_(33-117);NOMO1-like_2nd_(119-204);NOMO_3rd_(209-319);NOMO_5th_(403-493);NOMO_6th_(494-567);Ig_NOMO_(588-661);NOMO_8th_(698-751);NOMO1-like_9th_(752-796),K26500:NOMO1_2_3;_BOS_complex_subunit_NOMO,PTHR23303:SF14::NODAL_MODULATOR_1-RELATED,-1.281301704,0.901643533,0.929923043,1.295844419,1.449267266,1.794930706,26.10375293,29.42799963,8.468621689,-8.916260144
Host,XP_028515421.1,LOC110240852,191,XM_028659620.1,110240852,NW_018385891.1:230960-233694,,-,-,-,-,-,PTHR14002:SF39::APPLE_DOMAIN-CONTAINING_PROTEIN,-5.430419643,2.728015824,-5.845597161,3.433233572,1.357013277,-2.857454057,84.33082087,21.28669296,6.837938279,-11.79619801
Host,XP_028515408.1,LOC110240827,11210,XM_028659607.1,110240827,NW_018385883.1:14340-111750,,-,THYG,SP(Sec/SPI),Kazal_2_(123-169);Kunitz_BPTI_(214-272);WAP_(280-322);WAP_(327-373);VWA_(385-562);VWA_2_(387-500);Thyroglobulin_1_(580-638);Thyroglobulin_1_(661-704);Thyroglobulin_1_(726-777);Thyroglobulin_1_(787-846);Thyroglobulin_1_(867-908);Thyroglobulin_1_(937-984);VWA_(1009-1121);Thyroglobulin_1_(1167-1208);Thyroglobulin_1_(1245-1293);Thyroglobulin_1_(1320-1373);VWA_(1383-1539);VWA_(1569-1741);Thyroglobulin_1_(1757-1813);Thyroglobulin_1_(1840-1873);Thyroglobulin_1_(1903-1953);Thyroglobulin_1_(1977-2016);Thyroglobulin_1_(2037-2077);Thyroglobulin_1_(2100-2154);Thyroglobulin_1_(2187-2222);Thyroglobulin_1_(2237-2299);VWA_(2311-2487);Thyroglobulin_1_(2520-2574);Thyroglobulin_1_(2595-2648);Thyroglobulin_1_(2666-2709);Thyroglobulin_1_(2736-2783);Thyroglobulin_1_(2810-2861);Thyroglobulin_1_(2887-2931);Thyroglobulin_1_(2951-3002);Thyroglobulin_1_(3021-3083);Thyroglobulin_1_(3092-3151);Thyroglobulin_1_(3173-3224);Thyroglobulin_1_(3233-3292);Thyroglobulin_1_(3302-3363);Thyroglobulin_1_(3373-3437);Thyroglobulin_1_(3446-3509);Thyroglobulin_1_(3518-3579);Thyroglobulin_1_(3589-3652);Thyroglobulin_1_(3663-3720);Thyroglobulin_1_(3732-3795);Thyroglobulin_1_(3804-3865);Thyroglobulin_1_(3874-3933);Thyroglobulin_1_(3961-4007);Thyroglobulin_1_(4018-4071);Thyroglobulin_1_(4080-4144);Thyroglobulin_1_(4159-4206);Thyroglobulin_1_(4220-4282);Thyroglobulin_1_(4291-4354);Thyroglobulin_1_(4363-4422);Thyroglobulin_1_(4437-4495);Thyroglobulin_1_(4507-4570);Thyroglobulin_1_(4587-4639);Thyroglobulin_1_(4649-4701);Thyroglobulin_1_(4732-4782);VWA_(4790-4957);VWA_(4997-5172);VWA_2_(5008-5113);VWA_(5198-5366);VWA_2_(5210-5313);VWA_(5394-5563);VWA_(5603-5760);Thyroglobulin_1_(5797-5847);Thyroglobulin_1_(5869-5918);Thyroglobulin_1_(5934-5981);Thyroglobulin_1_(6005-6055);Thyroglobulin_1_(6068-6119);Thyroglobulin_1_(6145-6193);Thyroglobulin_1_(6213-6262);Thyroglobulin_1_(6278-6329);WAP_(6337-6381);VWA_(6398-6571);VWA_2_(6399-6514);Kazal_1_(6638-6681);Kazal_2_(6640-6681);Kazal_2_(6723-6768);Kazal_1_(6727-6768);VWA_(6794-6961);VWA_(6993-7153);VWA_(7275-7440);VWA_(7581-7752);VWA_(7779-7937);VWA_2_(7781-7880);VWA_(7970-8130);VWA_(8170-8338);VWA_(8366-8534);VWA_(8554-8721);VWA_(8750-8918);VWA_(8943-9091);VWA_(9141-9310);VWA_(9330-9503);VWA_(9526-9686);VWA_(9716-9886);VWA_(9909-10081);VWA_(10100-10278);VWA_(10294-10469);VWA_(10485-10639);VWA_(10682-10850);Kazal_2_(10895-10939);Kazal_1_(10898-10939);Kazal_2_(10965-11009);Kazal_1_(10968-11009);VWA_(11018-11196),-,PTHR12352::SECRETED_MODULAR_CALCIUM-BINDING_PROTEIN,-3.605071001,3.182108538,-6.404679837,3.118591137,1.182669764,-1.351538904,83.92310339,26.42434357,6.776853855,-11.51399525
Host,XP_028515338.1,LOC114575184,536,XM_028659537.1,114575184,NW_018385837.1:44030-49851,,-,-,SP(Sec/SPI),-,-,-,-4.926588211,-0.547864292,-4.1988197,0.304324116,0.168223333,-1.36278715,132.2838488,22.92155374,5.451067436,-11.930549
Host,XP_028515328.1,LOC110240609,1061,XM_028659527.1,110240609,NW_018385836.1:171006-183099,,protein_transport_protein_Sec24C,SC24C,-,Sec23_trunk_(465-709);Sec23_BS_(714-797);Sec23_helical_(810-908);Gelsolin_(929-1001),K14007:SEC24;_protein_transport_protein_SEC24,PTHR13803:SF5::PROTEIN_TRANSPORT_PROTEIN_SEC24C,-2.480481076,2.808606086,-1.609793567,-1.497753778,0.616320264,-0.468790263,87.82132701,67.91559445,5.319572512,-10.323075
Host,XP_028515271.1,LOC110240413,652,XM_028659470.1,110240413,NW_018385821.1:179446-203716,,glutamate--cysteine_ligase_catalytic_subunit,GSH1,-,GCS_(237-606),K11204:GCLC;_glutamate--cysteine_ligase_catalytic_subunit_[EC:6.3.2.2],PTHR11164::GLUTAMATE_CYSTEINE_LIGASE,-5.542483298,-2.135400585,-0.63394435,-2.153700451,-3.141665502,0.335477476,95.18696235,92.5779203,4.611034914,-11.06514855
Host,XP_028515248.1,LOC114575165,530,XM_028659447.1,114575165,NW_018385804.1:252970-256520,,-,-,SP(Sec/SPI),-,-,-,-5.312882181,-0.196977626,-4.580018654,1.705985809,0.81299829,-1.311684711,132.392083,23.03647588,5.469433903,-11.91961175
Host,XP_028515245.1,LOC110240333,566,XM_028659444.1,110240333,NW_018385804.1:270855-275798,,-,-,SP(Sec/SPI),-,-,-,-5.420604729,-0.561711949,-3.780221725,1.17553558,0.516107957,-1.468833505,132.3129538,22.95019306,5.447735437,-11.94851122
Host,XP_028515219.1,LOC114574220,431,XM_028659418.1,114574220,NW_018385785.1:60319-66518,,-,-,-,Creatinase_N_(55-185);Peptidase_M24_(192-411),K08688:E3.5.3.3;_creatinase_[EC:3.5.3.3],PTHR43330:SF11::PEPTIDASE_M24_DOMAIN-CONTAINING_PROTEIN,-2.178964338,-2.373175753,-0.210717049,-0.632980158,0.974184581,0.855468723,2.850212958,51.81239469,7.635036777,-10.35203338
Host,XP_028515188.1,LOC110240114,4410,XM_028659387.1,110240114,NW_018385753.1:25473-51479,,"dynein_beta_chain,_ciliary",DYH17,-,DHC_N1_(189-768);DHC_N2_(1272-1677);AAA_6_(1812-2138);AAA_5_(2127-2261);Dynein_AAA_lid_(2294-2414);AAA_7_(2419-2598);DYN_lid_(2623-2704);AAA_lid_1_(2631-2727);AAA_8_(2774-3033);MT_(3046-3386);AAA_9_(3415-3632);Dynein_heavy_(3873-3993);AAA_lid_11_(4025-4161);Dynein_C_(4168-4376),K10408:DNAH;_dynein_axonemal_heavy_chain,PTHR45703:SF4::DYNEIN_AXONEMAL_HEAVY_CHAIN_17,-3.041405714,0.308414308,-1.014188806,0.353281212,0.353920901,-0.046795312,78.59117037,38.24480888,6.441681518,-10.2862741
Host,XP_028515186.1,LOC110240018,419,XM_028659385.1,110240018,NW_018384214.1:532178-540829,,-,-,-,-,-,-,-5.844957473,-1.877317856,1.507854714,-0.210077793,-0.198866521,0.228418701,131.5348108,15.60256145,5.297535703,-12.17205047
Host,XP_028515116.1,LOC110239859,1322,XM_028659315.1,110239859,NW_018385737.1:14840-27487,,-,-,SP(Sec/SPI),TSP_1_(157-209);VWA_(482-639);VWA_2_(484-590);VWA_(1098-1255),-,PTHR22588::UNCHARACTERIZED,-4.450473685,-1.675948354,4.927841147,1.414014502,-3.088139993,-0.757514985,32.21702191,99.13296251,5.784442528,-7.785914692
Host,XP_028514968.1,LOC110238872,723,XM_028659167.1,110238872,NW_018384213.1:401535-415527,,alpha-dioxygenase_2,-,-,WSC_(71-148);An_peroxidase_(176-700),-,PTHR11903:SF11::ALPHA-DIOXYGENASE_1,-2.248752895,1.726827473,0.078829065,0.48832066,1.009365202,1.823823569,53.46095237,52.48390151,7.178627168,-9.361364807
Host,XP_028514865.1,LOC110239127,386,XM_028659064.1,110239127,NW_018385582.1:199164-236816,,endoplasmic_reticulum-Golgi_intermediate_compartment_protein_3,ERGI3,-,ERGIC_N_(10-99);COPIIcoated_ERV_(148-366),"K20367:ERGIC3,_ERV46;_endoplasmic_reticulum-Golgi_intermediate_compartment_protein_3",PTHR10984:SF25::ENDOPLASMIC_RETICULUM-GOLGI_INTERMEDIATE_COMPARTMENT_PROTEIN_3,-0.654618542,0.358143278,-0.97305515,-0.545861392,0.484747385,0.15970587,-16.7714654,-19.39032157,7.353949463,-9.745128666
Host,XP_028514832.1,LOC110239011,1197,XM_028659031.1,110239011,NW_018385563.1:88944-128299,,"leucine--tRNA_ligase,_cytoplasmic_isoform_X1",SYLC,-,tRNA-synt_1_(59-143);tRNA-synt_1g_(87-151);tRNA-synt_1_(209-782);tRNA-synt_1g_(686-785);Anticodon_1_(821-938);RBD_LARS1_(967-1039);Ubiquitin_IARS1_(1110-1193),"K01869:LARS,_leuS;_leucyl-tRNA_synthetase_[EC:6.1.1.4]","PTHR45794:SF1::LEUCINE--TRNA_LIGASE,_CYTOPLASMIC",-2.207386124,-0.358707358,1.749236313,0.288865213,0.470173476,0.357635853,26.24306745,56.39296727,6.989968495,-8.501180686
Host,XP_028514787.1,LOC114575022,125,XM_028658986.1,114575022,NW_018385530.1:265684-268636,,splicing_factor_3A_subunit_1-like,-,-,Surp_(13-62),"K12825:SF3A1,_SAP114;_splicing_factor_3A_subunit_1",PTHR15316::SPLICEOSOME_ASSOCIATED_PROTEIN_114/SWAP_SPLICING_FACTOR-RELATED,-3.639365389,-0.00790481,-0.117837752,-1.682072581,-0.892108933,0.939888687,87.84877149,77.76632579,5.337846151,-9.946235398
Host,XP_028514775.1,LOC110238759,1771,XM_028658974.1,110238759,NW_018385524.1:168059-193276,,-,-,SP(Sec/SPI),Vitellogenin_N_(92-666);Vit_open_b-sht_(724-943);VWD_(1499-1656),-,PTHR23345::VITELLOGENIN-RELATED,-4.014089232,0.645221034,-4.128262595,1.317042299,0.457166944,-0.234520373,81.43730439,28.7610845,6.632416648,-11.21194228
Host,XP_028514756.1,LOC114574280,114,XM_028658955.1,114574280,NW_018385523.1:1019012-1019838,,"unconventional_myosin-If-like,_partial",-,-,Myosin_head_(2-92),K10356:MYO1;_myosin_I,"PTHR13140:SF729::HEAVY_CHAIN,_UNCONVENTIONAL_MYOSIN",-2.812976601,0.913022112,1.345386019,-0.842440338,0.457057789,0.941424386,64.28719971,76.16932279,6.16414489,-9.31604304
Host,XP_028514712.1,LOC110238544,415,XM_028658911.1,110238544,NW_018385500.1:201897-205362,,"aspartate_aminotransferase,_cytoplasmic_isoform_X1",AATC,-,Aminotran_1_2_(32-400),"K14454:GOT1;_aspartate_aminotransferase,_cytoplasmic_[EC:2.6.1.1]",PTHR11879::ASPARTATE_AMINOTRA:SFERASE,-3.965415245,-0.181122395,-2.311658031,-2.707565075,-1.580314059,0.172875337,113.0486336,75.65380878,4.285510085,-10.86405737
Host,XP_028514600.1,LOC110238114,480,XM_028658799.1,110238114,NW_018385429.1:265114-282180,,serine/threonine-protein_phosphatase_2B_catalytic_subunit_alpha_isoform,PP2BA,-,Metallophos_(81-280),"K04348:PPP3C,_CNA;_serine/threonine-protein_phosphatase_2B_catalytic_subunit_[EC:3.1.3.16]",PTHR45673:SF7::SERINE/THREONINE-PROTEIN_PHOSPHATASE_2B_CATALYTIC_SUBUNIT_BETA_ISOFORM,-3.766844915,1.059751484,-0.636859302,-0.283405558,-0.026494397,-0.150613592,90.44449843,64.07990774,5.275768804,-9.699941241
Host,XP_028514581.1,LOC110238058,604,XM_028658780.1,110238058,NW_018385412.1:55251-59936,,-,-,-,Death_(53-127);Death_(177-245);SLFN_AlbA_2_(444-571),-,PTHR15077::FAS-ASSOCIATING_DEATH_DOMAIN-CONTAINING_PROTEIN_FADD,-3.137210251,0.2574582,0.016735101,-0.639610917,0.234851567,-0.516391702,73.12630917,72.68823678,5.858745565,-9.718996586
Host,XP_028514551.1,LOC110237982,306,XM_028658750.1,110237982,NW_018385398.1:196747-198947,,rRNA_2'-O-methyltransferase_fibrillarin_isoform_X1,FBRL,-,Fibrillarin_(72-300),"K14563:NOP1,_FBL;_rRNA_2'-O-methyltransferase_fibrillarin_[EC:2.1.1.-]",PTHR10335:SF4::RRNA_2'-O-METHYLTRA:SFERASE_FIBRILLARIN,-3.618481413,1.809080119,2.864597095,0.099992865,1.203802215,-0.44252345,36.48137649,72.00458487,6.979214874,-7.974390097
Host,XP_028514482.1,LOC110237687,245,XM_028658681.1,110237687,NW_018385367.1:873506-880815,,-,-,SP(Sec/SPI),-,-,-,-4.716874503,2.275103743,-5.643595852,3.164060708,0.490256997,-1.277837662,83.53498047,20.31391871,6.878719285,-11.81059465
Host,XP_028514394.1,LOC110237306,695,XM_028658593.1,110237306,NW_018385304.1:272603-296374,,lysine-specific_histone_demethylase_1A,KDM1A,-,SWIRM_(162-242);Amino_oxidase_(359-673),"K11450:KDM1A,_AOF2,_LSD1;_[histone_H3]-N6,N6-dimethyl-L-lysine4_FAD-dependent_demethylase_[EC:1.14.99.66]",PTHR10742:SF373::LYSINE-SPECIFIC_HISTONE_DEMETHYLASE_1A,-3.282162495,0.522292124,-0.735687308,-0.022735185,0.387726595,-1.126589582,70.62679586,39.80088332,6.183749056,-9.741204739
Host,XP_028514329.1,LOC110237135,4334,XM_028658528.1,110237135,NW_018385279.1:533822-578772,,-,-,-,VWA_(3-128);VWA_(147-317);VWA_(390-561);VWA_3_(479-544);VWA_(644-815);VWA_(841-1007);VWA_3_(1078-1230);VWA_(1079-1250);VWA_(1321-1493);VWA_3_(1357-1477);VWA_(1532-1685);VWA_(1761-1926);VWA_(2010-2179);VWA_2_(2012-2122);VWA_(2207-2367);VWA_(2446-2609);VWA_(2701-2873);VWA_2_(2703-2815);VWA_(2911-3064);VWA_(3136-3298);VWA_3_(3234-3290);VWA_(3391-3564);VWA_(3604-3759);VWA_(3830-4005);VWA_3_(3830-3985);VWA_(4092-4262),K06238:COL6A;_collagen_type_VI_alpha,"PTHR22588:SF3::COLLAGEN,_TYPE_VI,_ALPHA_4A",-1.974941613,4.973749509,-6.815355056,6.74795136,3.41380893,1.982437443,83.36457906,9.367024685,7.107469948,-11.62111509
Host,XP_028514264.1,LOC110237018,440,XM_028658463.1,110237018,NW_018385247.1:101837-111881,,heterogeneous_nuclear_ribonucleoprotein_A/B,-,-,RRM_1_(16-73);RRM_PARP14_3_(16-84);RRM_1_(112-180),K14411:MSI;_RNA-binding_protein_Musashi,PTHR48032::RNA-BINDING_PROTEIN_MUSASHI_HOMOLOG_RBP6,-3.452440996,0.99191258,3.671785715,-0.454966768,0.830299091,-0.833063876,38.7982063,77.00776159,6.480828453,-8.048894442
Host,XP_028514207.1,LOC110236818,513,XM_028658406.1,110236818,NW_018385213.1:201874-222993,,"succinyl-CoA:3-ketoacid_coenzyme_A_transferase_1,_mitochondrial",SCOT1,-,CoA_trans_(39-266);CoA_trans_(299-494),K01027:OXCT;_3-oxoacid_CoA-transferase_[EC:2.8.3.5],"PTHR13707:SF30::SUCCINYL-COA:3-KETOACID_COENZYME_A_TRA:SFERASE_1,_MITOCHONDRIAL",-3.272992992,-0.402065285,3.554548412,1.102064029,0.390850044,0.158237483,30.29195736,74.86474375,6.840835967,-7.761971583
Host,XP_028514188.1,LOC110236778,257,XM_028658387.1,110236778,NW_018385204.1:116510-120575,,mitogen-activated_protein_kinase_14,-,-,Pkinase_(24-126);PK_Tyr_Ser-Thr_(28-125),K04441:P38;_p38_MAP_kinase_[EC:2.7.11.24],PTHR24055:SF110::MITOGEN-ACTIVATED_PROTEIN_KINASE_14,-4.153047999,1.072647155,-0.574956811,-1.328798145,0.184230626,-0.085958013,97.98486249,61.22919642,5.057026975,-9.997189832
Host,XP_028514162.1,LOC110236722,453,XM_028658361.1,110236722,NW_018385193.1:30976-40302,,calcyphosin,CAPSL,-,EF-hand_7_(44-102);EF-hand_8_(57-101);EF-hand_1_(79-101);EF-hand_6_(80-104);EF-hand_5_(84-100);EF-hand_7_(115-186);EF-hand_5_(116-137);EF-hand_7_(289-349);EF-hand_8_(317-347);EF-hand_1_(324-347);EF-hand_6_(324-349);EF-hand_5_(325-346);EF-hand_5_(361-384);EF-hand_7_(361-430),K23909:CAPS;_calcyphosin,PTHR34524:SF5::CALCYPHOSIN-LIKE_PROTEIN,-3.567466093,0.115841678,-1.670372813,-1.246788023,-0.915793135,0.059400904,105.7712782,68.28737097,4.766518629,-10.36859233
Host,XP_028514042.1,LOC110236265,335,XM_028658241.1,110236265,NW_018385157.1:106423-109077,,"fructose-1,6-bisphosphatase_1",F16P1,-,FBPase_(7-195);FBPase_C_(204-330),"K03841:FBP,_fbp;_fructose-1,6-bisphosphatase_I_[EC:3.1.3.11]","PTHR11556:SF13::FRUCTOSE-1,6-BISPHOSPHATASE_ISOZYME_2",-4.484945648,0.717803632,-1.750958213,-2.328147075,-0.752299975,-0.309836107,109.3478009,62.69511146,4.378375809,-10.47816632
Host,XP_028514031.1,LOC110240134,458,XM_028658230.1,110240134,NW_018384101.1:1057676-1066678,,thioredoxin_reductase_3,-,-,Glutaredoxin_(17-79);Pyr_redox_2_(107-274);FAD_binding_2_(108-154);Pyr_redox_dim_(331-443),K22182:TXNRD;_thioredoxin_reductase_(NADPH)_[EC:1.8.1.9],PTHR48105:SF30::THIOREDOXIN_REDUCTASE_3,-2.60567099,0.475480954,-1.211079683,1.268306218,-1.340338181,-1.530543687,66.34249522,30.86153244,6.57853881,-9.87636433
Host,XP_028514019.1,LOC110236157,631,XM_028658218.1,110236157,NW_018385138.1:187207-204117,,X-ray_repair_cross-complementing_protein_5_isoform_X2,XRCC5,-,Ku_(141-343);Ku_C_(369-464);Ku_PK_bind_(489-603),"K10885:XRCC5,_KU80,_G22P2;_ATP-dependent_DNA_helicase_2_subunit_2",PTHR12604:SF4::X-RAY_REPAIR_CROSS-COMPLEMENTING_PROTEIN_5,-0.749372509,-1.330984295,0.452778784,0.679525509,-0.370596655,0.224725769,1.797026378,34.05181706,8.068721241,-10.13093702
